timestamp,packet_id,temperature,humidity,gas,alert,alert_cause
2026-06-03T00:41:39.482748,477,28.0,34,171,0,none
2026-06-03T00:41:41.681069,478,28.0,34,171,0,none
2026-06-03T00:41:43.810195,479,28.0,34,171,0,none
2026-06-03T00:41:45.980696,480,28.0,34,171,0,none
2026-06-03T00:41:48.103701,481,28.0,34,171,0,none
2026-06-03T00:41:50.269324,482,28.0,34,170,0,none
2026-06-03T00:41:52.459910,483,28.0,33,170,0,none
2026-06-03T00:41:54.664119,484,28.0,34,170,0,none
2026-06-03T00:41:56.798039,485,28.0,34,171,0,none
2026-06-03T00:41:58.961040,486,28.0,34,171,0,none
2026-06-03T00:42:01.128239,487,28.0,34,171,0,none
2026-06-03T00:42:03.309208,488,28.0,34,171,0,none
2026-06-03T00:42:05.442892,489,28.0,33,170,0,none
2026-06-03T00:42:07.647098,490,28.0,34,171,0,none
2026-06-03T00:42:09.812271,491,28.0,34,170,0,none
2026-06-03T00:42:11.930570,492,28.0,34,171,0,none
2026-06-03T00:42:14.127178,493,28.0,34,170,0,none
2026-06-03T00:42:16.300034,494,28.0,34,171,0,none
2026-06-03T00:42:18.441957,495,28.0,34,170,0,none
2026-06-03T00:42:20.661368,496,28.0,34,170,0,none
2026-06-03T00:42:22.765788,497,28.0,34,170,0,none
2026-06-03T00:42:24.960582,498,28.0,34,170,0,none
2026-06-03T00:42:27.102132,499,28.0,34,170,0,none
2026-06-03T00:42:29.252254,500,28.0,34,170,0,none
2026-06-03T00:42:31.448134,501,28.0,34,170,0,none
2026-06-03T00:42:33.597708,502,28.0,34,170,0,none
2026-06-03T00:42:35.754913,503,28.0,34,170,0,none
2026-06-03T00:42:38.006178,504,28.0,34,170,0,none
2026-06-03T00:42:40.108693,505,28.0,34,170,0,none
2026-06-03T00:42:42.243766,506,28.0,34,170,0,none
2026-06-03T00:42:44.423349,507,28.0,34,170,0,none
2026-06-03T00:42:46.547671,508,28.0,34,170,0,none
2026-06-03T00:42:48.714489,509,28.0,34,170,0,none
2026-06-03T00:42:50.934134,510,28.0,34,170,0,none
2026-06-03T00:42:53.076058,511,28.0,34,170,0,none
2026-06-03T00:42:55.208041,512,28.0,34,170,0,none
2026-06-03T00:42:57.421903,513,28.0,34,170,0,none
2026-06-03T00:42:59.563576,514,28.0,34,170,0,none
2026-06-03T00:43:01.705325,515,28.0,34,169,0,none
2026-06-03T00:43:03.860917,516,28.0,34,169,0,none
2026-06-03T00:43:06.051513,517,28.0,34,169,0,none
2026-06-03T00:43:08.185177,518,28.0,34,169,0,none
2026-06-03T00:43:10.420669,519,28.0,34,169,0,none
2026-06-03T00:43:12.585753,520,28.0,34,169,0,none
2026-06-03T00:43:14.696820,521,28.0,34,169,0,none
2026-06-03T00:43:16.884734,522,28.0,34,169,0,none
2026-06-03T00:43:19.034469,523,28.0,34,169,0,none
2026-06-03T00:43:21.246283,524,28.0,34,169,0,none
2026-06-03T00:43:23.412043,525,28.0,34,169,0,none
2026-06-03T00:43:25.512357,526,28.0,34,169,0,none
2026-06-03T00:43:27.788779,527,28.0,34,169,0,none
2026-06-03T00:43:29.852068,528,28.0,34,169,0,none
2026-06-03T00:43:32.056354,529,28.0,34,169,0,none
2026-06-03T00:43:34.153234,530,28.0,34,169,0,none
2026-06-03T00:43:36.405117,531,28.0,34,169,0,none
2026-06-03T00:43:38.504785,532,28.0,34,169,0,none
2026-06-03T00:43:40.701345,533,28.0,34,169,0,none
2026-06-03T00:43:42.851119,534,28.0,34,169,0,none
2026-06-03T00:43:45.031689,535,28.0,34,169,0,none
2026-06-03T00:43:47.212451,536,28.0,34,169,0,none
2026-06-03T00:43:49.314904,537,28.0,34,169,0,none
2026-06-03T00:43:51.528918,538,28.0,34,169,0,none
2026-06-03T00:43:53.684396,539,28.0,34,169,0,none
2026-06-03T00:43:55.825776,540,28.0,34,169,0,none
2026-06-03T00:43:58.032631,541,28.0,34,169,0,none
2026-06-03T00:44:00.171685,542,28.0,34,169,0,none
2026-06-03T00:44:02.321317,543,28.0,34,169,0,none
2026-06-03T00:44:04.502075,544,28.0,34,169,0,none
2026-06-03T00:44:06.659329,545,28.0,34,169,0,none
2026-06-03T00:44:08.776076,546,28.0,34,169,0,none
2026-06-03T00:44:10.966294,547,28.0,34,169,0,none
2026-06-03T00:44:13.139095,548,28.0,34,169,0,none
2026-06-03T00:44:15.304169,549,28.0,34,169,0,none
2026-06-03T00:44:17.476529,550,28.0,34,169,0,none
2026-06-03T00:44:19.757205,551,28.0,34,169,0,none
2026-06-03T00:44:21.757302,552,28.0,34,169,0,none
2026-06-03T00:44:23.921247,553,28.0,34,169,0,none
2026-06-03T00:44:26.082979,554,28.0,34,169,0,none
2026-06-03T00:44:28.319664,555,28.0,34,169,0,none
2026-06-03T00:44:30.483669,556,28.0,34,169,0,none
2026-06-03T00:44:32.647844,557,28.0,34,169,0,none
2026-06-03T00:44:34.785540,558,28.0,34,169,0,none
2026-06-03T00:44:36.906309,559,28.0,34,169,0,none
2026-06-03T00:44:39.132157,560,28.0,34,170,0,none
2026-06-03T00:44:41.272773,561,28.0,34,170,0,none
2026-06-03T00:44:43.397812,562,28.0,34,170,0,none
2026-06-03T00:44:45.608769,563,28.0,34,170,0,none
2026-06-03T00:44:47.773559,564,28.0,34,170,0,none
2026-06-03T00:44:49.921183,565,28.0,34,170,0,none
2026-06-03T00:44:52.061903,566,28.0,34,170,0,none
2026-06-03T00:44:54.208737,567,28.0,34,170,0,none
2026-06-03T00:44:56.403598,568,28.0,34,170,0,none
2026-06-03T00:44:58.585193,569,28.0,34,170,0,none
2026-06-03T00:45:00.733996,570,28.0,34,170,0,none
2026-06-03T00:45:02.883395,571,28.0,34,170,0,none
2026-06-03T00:45:05.075543,572,28.0,34,170,0,none
2026-06-03T00:45:07.225903,573,28.0,34,170,0,none
2026-06-03T00:45:09.460245,574,28.0,34,170,0,none
2026-06-03T00:45:11.561852,575,28.0,34,170,0,none
2026-06-03T00:45:13.679551,576,28.0,34,170,0,none
2026-06-03T00:45:15.850786,577,28.0,34,170,0,none
2026-06-03T00:45:18.038915,578,28.0,34,170,0,none
2026-06-03T00:45:20.218012,579,28.0,34,170,0,none
2026-06-03T00:45:22.343093,580,28.0,34,170,0,none
2026-06-03T00:45:24.530706,581,28.0,34,170,0,none
2026-06-03T00:45:26.679108,582,28.0,34,170,0,none
2026-06-03T00:45:28.890750,583,28.0,34,170,0,none
2026-06-03T00:45:30.999597,584,28.0,34,170,0,none
2026-06-03T00:45:33.172521,585,28.0,34,170,0,none
2026-06-03T00:45:35.335276,586,28.0,34,170,0,none
2026-06-03T00:45:37.473997,587,28.0,34,170,0,none
2026-06-03T00:45:39.648091,588,28.0,34,170,0,none
2026-06-03T00:45:41.812046,589,28.0,34,170,0,none
2026-06-03T00:45:43.983651,590,28.0,34,170,0,none
2026-06-03T00:45:46.179541,591,28.0,34,170,0,none
2026-06-03T00:45:48.311786,592,28.0,34,170,0,none
2026-06-03T00:45:50.523161,593,28.0,33,170,0,none
2026-06-03T00:45:52.663741,594,28.0,34,171,0,none
2026-06-03T00:45:54.842936,595,28.0,34,171,0,none
2026-06-03T00:45:56.952745,596,28.0,34,171,0,none
2026-06-03T00:45:59.124462,597,28.0,34,171,0,none
2026-06-03T00:46:01.322127,598,28.0,34,171,0,none
2026-06-03T00:46:03.468544,599,28.0,34,171,0,none
2026-06-03T00:46:05.640637,600,28.0,34,171,0,none
2026-06-03T00:46:07.780376,601,28.0,34,171,0,none
2026-06-03T00:46:09.960462,602,28.0,34,171,0,none
2026-06-03T00:46:12.108787,603,28.0,34,171,0,none
2026-06-03T00:46:14.303908,604,28.0,34,171,0,none
2026-06-03T00:46:16.460412,605,28.0,34,171,0,none
2026-06-03T00:46:18.608688,606,28.0,34,171,0,none
2026-06-03T00:46:20.755366,607,28.0,34,171,0,none
2026-06-03T00:46:22.975934,608,28.0,34,171,0,none
2026-06-03T00:46:25.108750,609,28.0,34,171,0,none
2026-06-03T00:46:27.241652,610,28.0,34,171,0,none
2026-06-03T00:46:29.437061,611,28.0,34,171,0,none
2026-06-03T00:46:31.625460,612,28.0,34,171,0,none
2026-06-03T00:46:33.716066,613,28.0,34,177,0,none
2026-06-03T00:46:35.929003,614,28.0,34,339,0,none
2026-06-03T00:46:38.093338,615,28.0,34,479,0,none
2026-06-03T00:46:40.237029,616,28.0,34,528,1,gas
2026-06-03T00:46:42.395944,617,28.0,34,436,0,none
2026-06-03T00:46:44.569518,618,28.0,34,408,0,none
2026-06-03T00:46:46.749672,619,28.0,34,415,0,none
2026-06-03T00:46:48.921455,620,28.0,34,450,0,none
2026-06-03T00:46:51.030883,621,28.0,34,471,0,none
2026-06-03T00:46:53.202708,622,28.0,34,461,0,none
2026-06-03T00:46:55.394684,623,28.0,34,458,0,none
2026-06-03T00:46:57.538486,624,28.0,34,459,0,none
2026-06-03T00:46:59.692698,625,28.0,34,453,0,none
2026-06-03T00:47:01.875096,626,28.0,34,441,0,none
2026-06-03T00:47:04.054770,627,28.0,34,435,0,none
2026-06-03T00:47:06.235676,628,28.0,34,478,0,none
2026-06-03T00:47:08.366592,629,28.0,34,470,0,none
2026-06-03T00:47:10.530734,630,28.0,34,483,0,none
2026-06-03T00:47:12.687416,631,28.0,34,496,0,none
2026-06-03T00:47:14.866740,632,28.0,34,501,1,gas
2026-06-03T00:47:17.102390,633,28.0,34,473,0,none
2026-06-03T00:47:19.179320,634,28.0,34,435,0,none
2026-06-03T00:47:21.351720,635,28.0,34,401,0,none
2026-06-03T00:47:23.491278,636,28.0,34,378,0,none
2026-06-03T00:47:25.710042,637,28.0,34,361,0,none
2026-06-03T00:47:27.866283,638,28.0,34,347,0,none
2026-06-03T00:47:29.976310,639,28.0,34,338,0,none
2026-06-03T00:47:32.163244,640,28.0,34,330,0,none
2026-06-03T00:47:34.311611,641,28.0,34,324,0,none
2026-06-03T00:47:36.484329,642,28.0,34,319,0,none
2026-06-03T00:47:38.718576,643,28.0,34,314,0,none
2026-06-03T00:47:40.812299,644,28.0,34,309,0,none
2026-06-03T00:47:43.015084,645,28.0,34,305,0,none
2026-06-03T00:47:45.139790,646,28.0,34,301,0,none
2026-06-03T00:47:47.288213,647,28.0,34,296,0,none
2026-06-03T00:47:49.444366,648,28.0,34,291,0,none
2026-06-03T00:47:51.647703,649,28.0,34,287,0,none
2026-06-03T00:47:53.788109,650,28.0,34,282,0,none
2026-06-03T00:47:55.936688,651,28.0,34,278,0,none
2026-06-03T00:47:58.131853,652,28.0,34,275,0,none
2026-06-03T00:48:00.256867,653,28.0,34,272,0,none
2026-06-03T00:48:02.452179,654,28.0,34,269,0,none
2026-06-03T00:48:04.590878,655,28.0,34,264,0,none
2026-06-03T00:48:06.769474,656,28.0,34,259,0,none
2026-06-03T00:48:08.967937,657,28.0,34,255,0,none
2026-06-03T00:48:11.179297,658,28.0,34,250,0,none
2026-06-03T00:48:13.257271,659,28.0,34,246,0,none
2026-06-03T00:48:15.455785,660,28.0,34,243,0,none
2026-06-03T00:48:17.631825,661,28.0,34,241,0,none
2026-06-03T00:48:19.780861,662,28.0,34,239,0,none
2026-06-03T00:48:21.928878,663,28.0,34,236,0,none
2026-06-03T00:48:24.082871,664,28.0,34,237,0,none
2026-06-03T00:48:26.257425,665,28.0,34,234,0,none
2026-06-03T00:48:28.445906,666,28.0,34,231,0,none
2026-06-03T00:48:30.592951,667,28.0,34,228,0,none
2026-06-03T00:48:32.749239,668,28.0,34,226,0,none
2026-06-03T00:48:34.874063,669,28.0,34,223,0,none
2026-06-03T00:48:37.077781,670,28.0,34,218,0,none
2026-06-03T00:48:39.264843,671,28.0,34,216,0,none
2026-06-03T00:48:41.373964,672,28.0,34,213,0,none
2026-06-03T00:48:43.561603,673,28.0,34,212,0,none
2026-06-03T00:48:45.744835,674,28.0,34,210,0,none
2026-06-03T00:48:47.890014,675,28.0,34,208,0,none
2026-06-03T00:48:50.053664,676,28.0,34,207,0,none
2026-06-03T00:48:52.225509,677,28.0,34,205,0,none
2026-06-03T00:48:54.366190,678,28.0,34,204,0,none
2026-06-03T00:48:56.553699,679,28.0,34,203,0,none
2026-06-03T00:48:58.719401,680,28.0,34,202,0,none
2026-06-03T00:49:00.976766,681,28.0,34,201,0,none
2026-06-03T00:49:02.992697,682,28.0,34,200,0,none
2026-06-03T00:49:05.192231,683,28.0,34,199,0,none
2026-06-03T00:49:07.356451,684,28.0,34,199,0,none
2026-06-03T00:49:09.514588,685,28.0,34,198,0,none
2026-06-03T00:49:11.661133,686,28.0,34,197,0,none
2026-06-03T00:49:13.819241,687,28.0,34,197,0,none
2026-06-03T00:49:16.006686,688,28.0,34,196,0,none
2026-06-03T00:49:18.163018,689,28.0,34,196,0,none
2026-06-03T00:49:20.319201,690,28.0,34,195,0,none
2026-06-03T00:49:22.491433,691,28.0,34,194,0,none
2026-06-03T00:49:24.714998,692,28.0,34,194,0,none
2026-06-03T00:49:26.828020,693,28.0,34,193,0,none
2026-06-03T00:49:28.976705,694,28.0,34,192,0,none
2026-06-03T00:49:31.131955,695,28.0,34,192,0,none
2026-06-03T00:49:33.319138,696,28.0,34,191,0,none
2026-06-03T00:49:35.442984,697,28.0,34,191,0,none
2026-06-03T00:49:37.702341,698,28.0,34,190,0,none
2026-06-03T00:49:39.819220,699,28.0,34,190,0,none
2026-06-03T00:49:41.983202,700,28.0,34,189,0,none
2026-06-03T00:49:44.098486,701,28.0,34,189,0,none
2026-06-03T00:49:46.270225,702,28.0,34,189,0,none
2026-06-03T00:49:48.459938,703,28.0,34,188,0,none
2026-06-03T00:49:50.623906,704,28.0,34,188,0,none
2026-06-03T00:49:52.796567,705,28.0,34,188,0,none
2026-06-03T00:49:54.983227,706,28.0,34,187,0,none
2026-06-03T00:49:57.098430,707,28.0,34,187,0,none
2026-06-03T00:49:59.295715,708,28.0,34,187,0,none
2026-06-03T00:50:01.460123,709,28.0,34,186,0,none
2026-06-03T00:50:03.590684,710,28.0,34,186,0,none
2026-06-03T00:50:05.772288,711,28.0,34,186,0,none
2026-06-03T00:50:07.936381,712,28.0,34,186,0,none
2026-06-03T00:50:10.069223,713,28.0,34,185,0,none
2026-06-03T00:50:12.304419,714,28.0,34,185,0,none
2026-06-03T00:50:14.405126,715,28.0,34,185,0,none
2026-06-03T00:50:16.592542,716,28.0,34,185,0,none
2026-06-03T00:50:18.764902,717,28.0,34,185,0,none
2026-06-03T00:50:20.897754,718,28.0,34,184,0,none
2026-06-03T00:50:23.100424,719,28.0,34,184,0,none
2026-06-03T00:50:25.256565,720,28.0,34,184,0,none
2026-06-03T00:50:27.381772,721,28.0,34,184,0,none
2026-06-03T00:50:29.530257,722,28.0,34,184,0,none
2026-06-03T00:50:31.749428,723,28.0,34,183,0,none
2026-06-03T00:50:33.859059,724,28.0,34,183,0,none
2026-06-03T00:50:36.022176,725,28.0,34,183,0,none
2026-06-03T00:50:38.225967,726,28.0,34,183,0,none
2026-06-03T00:50:40.366031,727,28.0,34,183,0,none
2026-06-03T00:50:42.545976,728,28.0,34,183,0,none
2026-06-03T00:50:44.717572,729,28.0,34,183,0,none
2026-06-03T00:50:46.873794,730,28.0,34,182,0,none
2026-06-03T00:50:49.022901,731,28.0,34,183,0,none
2026-06-03T00:50:51.170644,732,28.0,34,182,0,none
2026-06-03T00:50:53.366230,733,28.0,34,182,0,none
2026-06-03T00:50:55.553886,734,28.0,34,182,0,none
2026-06-03T00:50:57.660889,735,28.0,34,182,0,none
2026-06-03T00:50:59.866501,736,28.0,34,182,0,none
2026-06-03T00:51:02.045745,737,28.0,34,182,0,none
2026-06-03T00:51:04.194451,738,28.0,34,181,0,none
2026-06-03T00:51:06.293528,739,28.0,34,181,0,none
2026-06-03T00:51:08.457624,740,28.0,34,181,0,none
2026-06-03T00:51:10.645129,741,28.0,34,181,0,none
2026-06-03T00:51:12.803441,742,28.0,34,181,0,none
2026-06-03T00:51:14.975929,743,28.0,34,181,0,none
2026-06-03T00:51:17.147384,744,28.0,34,181,0,none
2026-06-03T00:51:19.305044,745,28.0,34,181,0,none
2026-06-03T00:51:21.467471,746,28.0,34,181,0,none
2026-06-03T00:51:23.608039,747,28.0,34,181,0,none
2026-06-03T00:51:25.803754,748,28.0,34,181,0,none
2026-06-03T00:51:27.951967,749,28.0,34,181,0,none
2026-06-03T00:51:30.117548,750,28.0,34,181,0,none
2026-06-03T00:51:32.303622,751,28.0,34,181,0,none
2026-06-03T00:51:34.459791,752,28.0,34,180,0,none
2026-06-03T00:51:36.608312,753,28.0,34,180,0,none
2026-06-03T00:51:38.780430,754,28.0,34,180,0,none
2026-06-03T00:51:40.926417,755,28.0,34,180,0,none
2026-06-03T00:51:43.068981,756,28.0,34,180,0,none
2026-06-03T00:51:45.248847,757,28.0,34,180,0,none
2026-06-03T00:51:47.405290,758,28.0,34,180,0,none
2026-06-03T00:51:49.608104,759,28.0,34,180,0,none
2026-06-03T00:51:51.725410,760,28.0,34,180,0,none
2026-06-03T00:51:53.920592,761,28.0,34,180,0,none
2026-06-03T00:51:56.039459,762,28.0,34,180,0,none
2026-06-03T00:51:58.209938,763,28.0,34,179,0,none
2026-06-03T00:52:00.436372,764,28.0,34,179,0,none
2026-06-03T00:52:02.569549,765,28.0,34,179,0,none
2026-06-03T00:52:04.725210,766,28.0,34,179,0,none
2026-06-03T00:52:06.887861,767,28.0,34,179,0,none
2026-06-03T00:52:09.038247,768,28.0,34,179,0,none
2026-06-03T00:52:11.201832,769,28.0,34,179,0,none
2026-06-03T00:52:13.364481,770,28.0,34,180,0,none
